DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
1.983333,-0.001058,,,,,,
2,-0.001137,,,,,,
2.016667,-0.001046,,,,,,
2.033333,-0.001185,,,,,,
2.05,-0.000943,,,,,,
2.066667,-0.001002,,,,,,
2.083333,-0.000821,,,,,,
2.1,-0.00105,,,,,,
2.116667,-0.000879,,,,,,
2.133333,-0.000978,,,,,,
2.15,-0.001047,,,,,,
2.166667,-0.000735,,,,,,
2.183333,-0.000644,,,,,,
2.2,-0.000472,,,,,,
2.216667,-0.000181,,,,,,
2.233333,-0.000189,,,,,,
2.25,-0.000137,,,,,,
2.266667,-0.000396,,,,,,
2.283333,-0.000264,,,,,,
2.3,0.000127,,,,,,
2.316667,0.000229,,,,,,
2.333333,0.00038,,,,,,
2.35,0.000542,,,,,,
2.366667,0.000623,,,,,,
2.383333,0.000945,,,,,,
2.4,0.001146,,,,,,
2.416667,0.001278,,,,,,
2.433333,0.0013,,,,,,
2.45,0.001371,,,,,,
2.466667,0.001373,,,,,,
2.483333,0.001624,,,,,,
2.5,0.001566,,,,,,
2.516667,0.001537,,,,,,
2.533333,0.001419,,,,,,
2.55,0.00118,,,,,,
2.566667,0.000892,,,,,,
2.583333,0.000644,,,,,,
2.6,0.000325,,,,,,
2.616667,0.000167,,,,,,
2.633333,0.000088,,,,,,
2.65,-0.00006,,,,,,
2.666667,-0.00027,,,,,,
2.683333,-0.00059,,,,,,
2.7,-0.00083,,,,,,
2.716667,-0.000821,,,,,,
2.733333,-0.000761,,,,,,
2.75,-0.000701,,,,,,
2.766667,-0.000771,,,,,,
2.783333,-0.001081,,,,,,
2.8,-0.001171,,,,,,
2.816667,-0.001241,,,,,,
2.833333,-0.001272,,,,,,
2.85,-0.001332,,,,,,
2.866667,-0.001222,,,,,,
2.883333,-0.000952,,,,,,
2.9,-0.000842,,,,,,
2.916667,-0.000782,,,,,,
2.933333,-0.000912,,,,,,
2.95,-0.001203,,,,,,
2.966667,-0.001433,,,,,,
2.983333,-0.000303,,,,,,
3,-0.000023,,,,,,
3.016667,0.000967,,,,,,
3.033333,0.001447,,,,,,
3.05,0.001567,,,,,,
3.066667,-0.002614,,,,,,
3.083333,-0.008324,,,,,,
3.1,-0.015524,,,,,,
3.116667,-0.022854,,,,,,
3.133333,-0.032404,,,,,,
3.15,-0.042414,,,,,,
3.166667,-0.050525,,,,,,
3.183333,-0.059258,,,,,,
3.2,-0.072931,,,,,,
3.216667,-0.081865,,,,,,
3.233333,-0.090098,,,,,,
3.25,-0.100132,,,,,,
3.266667,-0.109285,,,,,,
3.283333,-0.116659,,,,,,
3.3,-0.122802,,,,,,
3.316667,-0.130476,,,,,,
3.333333,-0.140089,,,,,,
3.35,-0.147343,,,,,,
3.366667,-0.152846,,,,,,
3.383333,-0.15796,,,,,,
3.4,-0.163233,,,,,,
3.416667,-0.169607,,,,,,
3.433333,-0.17182,,,,,,
3.45,-0.177424,,,,,,
3.466667,-0.180837,,,,,,
3.483333,-0.186091,,,,,,
3.5,-0.192174,,,,,,
3.516667,-0.195308,,,,,,
3.533333,-0.200131,,,,,,
3.55,-0.202484,,,,,,
3.566667,-0.203308,,,,,,
3.583333,-0.205821,,,,,,
3.6,-0.210415,,,,,,
3.616667,-0.210518,,,,,,
3.633333,-0.216242,,,,,,
3.65,-0.216715,,,,,,
3.666667,-0.218439,,,,,,
3.683333,-0.216733,,,,,,
3.7,-0.22208,,,,,,
3.716667,-0.226616,,,,,,
3.733333,-0.226953,,,,,,
3.75,-0.22684,,,,,,
3.766667,-0.227776,,,,,,
3.783333,-0.227063,,,,,,
3.8,-0.22808,,,,,,
3.816667,-0.229287,,,,,,
3.833333,-0.230703,,,,,,
3.85,-0.23657,,,,,,
3.866667,-0.238957,,,,,,
3.883333,-0.237344,,,,,,
3.9,-0.23723,,,,,,
3.916667,-0.237207,,,,,,
3.933333,-0.234184,,,,,,
3.95,-0.23531,,,,,,
3.966667,-0.238847,,,,,,
3.983333,-0.238414,,,,,,
4,-0.238911,,,,,,
4.016667,-0.237987,,,,,,
4.033333,-0.241074,,,,,,
4.05,-0.241821,,,,,,
4.066667,-0.237438,,,,,,
4.083333,-0.234974,,,,,,
4.1,-0.237621,,,,,,
4.116667,-0.241348,,,,,,
4.133333,-0.242184,,,,,,
4.15,-0.241221,,,,,,
4.166667,-0.239548,,,,,,
4.183333,-0.240985,,,,,,
4.2,-0.240932,,,,,,
4.216667,-0.239802,,,,,,
4.233333,-0.239892,,,,,,
4.25,-0.237272,,,,,,
4.266667,-0.238672,,,,,,
4.283333,-0.237192,,,,,,
4.3,-0.235451,,,,,,
4.316667,-0.235841,,,,,,
4.333333,-0.237031,,,,,,
4.35,-0.235261,,,,,,
4.366667,-0.235571,,,,,,
4.383333,-0.236971,,,,,,
4.4,-0.23832,,,,,,
4.416667,-0.23716,,,,,,
4.433333,-0.23611,,,,,,
4.45,-0.23141,,,,,,
4.466667,-0.23321,,,,,,
4.483333,-0.2348,,,,,,
4.5,-0.231779,,,,,,
4.516667,-0.233299,,,,,,
4.533333,-0.234809,,,,,,
4.55,-0.230499,,,,,,
4.566667,-0.228879,,,,,,
4.583333,-0.229109,,,,,,
4.6,-0.227318,,,,,,
4.616667,-0.228868,,,,,,
4.633333,-0.229648,,,,,,
4.65,-0.225838,,,,,,
4.666667,-0.224638,,,,,,
4.683333,-0.224228,,,,,,
4.7,-0.224777,,,,,,
4.716667,-0.222129,,,,,,
4.733333,-0.223592,,,,,,
4.75,-0.221274,,,,,,
4.766667,-0.223117,,,,,,
4.783333,-0.22216,,,,,,
4.8,-0.222013,,,,,,
4.816667,-0.220876,,,,,,
4.833333,-0.222558,,,,,,
4.85,-0.219851,,,,,,
4.866667,-0.220554,,,,,,
4.883333,-0.216477,,,,,,
4.9,-0.21562,,,,,,
4.916667,-0.218272,,,,,,
4.933333,-0.217395,,,,,,
4.95,-0.215138,,,,,,
4.966667,-0.214391,,,,,,
4.983333,-0.208954,,,,,,
5,-0.211286,,,,,,
5.016667,-0.207799,,,,,,
5.033333,-0.208022,,,,,,
5.05,-0.206805,,,,,,
5.066667,-0.204848,,,,,,
5.083333,-0.20613,,,,,,
5.1,-0.204983,,,,,,
5.116667,-0.204976,,,,,,
5.133333,-0.203659,,,,,,
5.15,-0.203522,,,,,,
5.166667,-0.202195,,,,,,
5.183333,-0.201257,,,,,,
5.2,-0.20321,,,,,,
5.216667,-0.201363,,,,,,
5.233333,-0.198178,,,,,,
5.25,-0.199333,,,,,,
5.266667,-0.197169,,,,,,
5.283333,-0.196365,,,,,,
5.3,-0.19404,,,,,,
5.316667,-0.195066,,,,,,
5.333333,-0.193511,,,,,,
5.35,-0.191707,,,,,,
5.366667,-0.189513,,,,,,
5.383333,-0.190768,,,,,,
5.4,-0.188534,,,,,,
5.416667,-0.18352,,,,,,
5.433333,-0.182575,,,,,,
5.45,-0.182681,,,,,,
5.466667,-0.185086,,,,,,
5.483333,-0.183972,,,,,,
5.5,-0.175758,,,,,,
5.516667,-0.175883,,,,,,
5.533333,-0.175119,,,,,,
5.55,-0.173935,,,,,,
5.566667,-0.17501,,,,,,
5.583333,-0.174446,,,,,,
5.6,-0.172021,,,,,,
5.616667,-0.170977,,,,,,
5.633333,-0.167413,,,,,,
5.65,-0.166448,,,,,,
5.666667,-0.166624,,,,,,
5.683333,-0.16524,,,,,,
5.7,-0.163095,,,,,,
5.716667,-0.168661,,,,,,
5.733333,-0.167796,,,,,,
5.75,-0.161094,,,,,,
5.766667,-0.158223,,,,,,
5.783333,-0.159521,,,,,,
5.8,-0.157579,,,,,,
5.816667,-0.158278,,,,,,
5.833333,-0.155626,,,,,,
5.85,-0.153764,,,,,,
5.866667,-0.150693,,,,,,
5.883333,-0.149211,,,,,,
5.9,-0.153509,,,,,,
5.916667,-0.148377,,,,,,
5.933333,-0.149136,,,,,,
5.95,-0.146714,,,,,,
5.966667,-0.141842,,,,,,
5.983333,-0.142941,,,,,,
6,-0.142449,,,,,,
6.016667,-0.137327,,,,,,
6.033333,-0.138916,,,,,,
6.05,-0.139664,,,,,,
6.066667,-0.135102,,,,,,
6.083333,-0.133301,,,,,,
6.1,-0.129309,,,,,,
6.116667,-0.126827,,,,,,
6.133333,-0.122066,,,,,,
6.15,-0.122804,,,,,,
6.166667,-0.124912,,,,,,
6.183333,-0.12594,,,,,,
6.2,-0.122069,,,,,,
6.216667,-0.118997,,,,,,
6.233333,-0.117195,,,,,,
6.25,-0.118064,,,,,,
6.266667,-0.115175,,,,,,
6.283333,-0.115735,,,,,,
6.3,-0.113736,,,,,,
6.316667,-0.113237,,,,,,
6.333333,-0.110888,,,,,,
6.35,-0.111979,,,,,,
6.366667,-0.10934,,,,,,
6.383333,-0.1069,,,,,,
6.4,-0.105471,,,,,,
6.416667,-0.106592,,,,,,
6.433333,-0.105273,,,,,,
6.45,-0.102944,,,,,,
6.466667,-0.098705,,,,,,
6.483333,-0.099286,,,,,,
6.5,-0.098796,,,,,,
6.516667,-0.097267,,,,,,
6.533333,-0.097398,,,,,,
6.55,-0.096879,,,,,,
6.566667,-0.09345,,,,,,
6.583333,-0.091981,,,,,,
6.6,-0.090192,,,,,,
6.616667,-0.089512,,,,,,
6.633333,-0.089443,,,,,,
6.65,-0.089874,,,,,,
6.666667,-0.088285,,,,,,
6.683333,-0.088096,,,,,,
6.7,-0.083517,,,,,,
6.716667,-0.080928,,,,,,
6.733333,-0.080918,,,,,,
6.75,-0.081449,,,,,,
6.766667,-0.07969,,,,,,
6.783333,-0.079994,,,,,,
6.8,-0.078457,,,,,,
6.816667,-0.08019,,,,,,
6.833333,-0.078343,,,,,,
6.85,-0.070317,,,,,,
6.866667,-0.06901,,,,,,
6.883333,-0.072343,,,,,,
6.9,-0.072396,,,,,,
6.916667,-0.07046,,,,,,
6.933333,-0.066313,,,,,,
6.95,-0.063556,,,,,,
6.966667,-0.063029,,,,,,
6.983333,-0.063453,,,,,,
7,-0.062576,,,,,,
7.016667,-0.060239,,,,,,
7.033333,-0.061912,,,,,,
7.05,-0.060106,,,,,,
7.066667,-0.058269,,,,,,
7.083333,-0.059052,,,,,,
7.1,-0.058425,,,,,,
7.116667,-0.056889,,,,,,
7.133333,-0.056512,,,,,,
7.15,-0.056245,,,,,,
7.166667,-0.056348,,,,,,
7.183333,-0.055422,,,,,,
7.2,-0.053925,,,,,,
7.216667,-0.052968,,,,,,
7.233333,-0.051521,,,,,,
7.25,-0.050905,,,,,,
7.266667,-0.050278,,,,,,
7.283333,-0.049232,,,,,,
7.3,-0.048387,,,,,,
7.316667,-0.047543,,,,,,
7.333333,-0.046958,,,,,,
7.35,-0.046234,,,,,,
7.366667,-0.045799,,,,,,
7.383333,-0.045555,,,,,,
7.4,-0.044831,,,,,,
7.416667,-0.044356,,,,,,
7.433333,-0.043882,,,,,,
7.45,-0.043547,,,,,,
7.466667,-0.042863,,,,,,
7.483333,-0.042248,,,,,,
7.5,-0.041484,,,,,,
7.516667,-0.041079,,,,,,
7.533333,-0.040835,,,,,,
7.55,-0.04049,,,,,,
7.566667,-0.040206,,,,,,
7.583333,-0.039921,,,,,,
7.6,-0.039307,,,,,,
7.616667,-0.038712,,,,,,
7.633333,-0.038138,,,,,,
7.65,-0.037633,,,,,,
7.666667,-0.036949,,,,,,
7.683333,-0.036074,,,,,,
7.7,-0.03559,,,,,,
7.716667,-0.035245,,,,,,
7.733333,-0.034701,,,,,,
7.75,-0.034406,,,,,,
7.766667,-0.034062,,,,,,
7.783333,-0.033847,,,,,,
7.8,-0.033274,,,,,,
7.816667,-0.032831,,,,,,
7.833333,-0.032379,,,,,,
7.85,-0.032597,,,,,,
7.866667,-0.032824,,,,,,
7.883333,-0.032622,,,,,,
7.9,-0.032059,,,,,,
7.916667,-0.031657,,,,,,
7.933333,-0.031345,,,,,,
7.95,-0.030782,,,,,,
7.966667,-0.03055,,,,,,
7.983333,-0.030427,,,,,,
8,-0.029935,,,,,,
8.016667,-0.029713,,,,,,
8.033333,-0.02922,,,,,,
8.05,-0.028428,,,,,,
8.066667,-0.027686,,,,,,
8.083333,-0.027353,,,,,,
8.1,-0.026891,,,,,,
8.116667,-0.026538,,,,,,
8.133333,-0.026086,,,,,,
8.15,-0.025904,,,,,,
8.166667,-0.025561,,,,,,
8.183333,-0.025189,,,,,,
8.2,-0.025217,,,,,,
8.216667,-0.025084,,,,,,
8.233333,-0.024902,,,,,,
8.25,-0.024769,,,,,,
8.266667,-0.024967,,,,,,
8.283333,-0.024905,,,,,,
8.3,-0.024692,,,,,,
8.316667,-0.024631,,,,,,
8.333333,-0.024671,,,,,,
8.35,-0.02458,,,,,,
8.366667,-0.02436,,,,,,
8.383333,-0.0243,,,,,,
8.4,-0.024189,,,,,,
8.416667,-0.023789,,,,,,
8.433333,-0.023378,,,,,,
8.45,-0.023328,,,,,,
8.466667,-0.022987,,,,,,
8.483333,-0.022687,,,,,,
8.5,-0.022247,,,,,,
8.516667,-0.022116,,,,,,
8.533333,-0.022196,,,,,,
8.55,-0.022095,,,,,,
8.566667,-0.021925,,,,,,
8.583333,-0.021915,,,,,,
8.6,-0.021814,,,,,,
8.616667,-0.021724,,,,,,
8.633333,-0.021593,,,,,,
8.65,-0.021653,,,,,,
8.666667,-0.021763,,,,,,
8.683333,-0.021602,,,,,,
8.7,-0.021462,,,,,,
8.716667,-0.021191,,,,,,
8.733333,-0.021051,,,,,,
8.75,-0.02112,,,,,,
8.766667,-0.02102,,,,,,
8.783333,-0.02094,,,,,,
8.8,-0.021149,,,,,,
8.816667,-0.021209,,,,,,
8.833333,-0.02109,,,,,,
8.85,-0.020821,,,,,,
8.866667,-0.020833,,,,,,
8.883333,-0.020984,,,,,,
8.9,-0.020946,,,,,,
8.916667,-0.020927,,,,,,
8.933333,-0.021108,,,,,,
8.95,-0.02154,,,,,,
8.966667,-0.021841,,,,,,
8.983333,-0.021853,,,,,,
9,-0.021974,,,,,,
9.016667,-0.022116,,,,,,
9.033333,-0.022167,,,,,,
9.05,-0.021938,,,,,,
9.066667,-0.0216,,,,,,
9.083333,-0.021561,,,,,,
9.1,-0.021713,,,,,,
9.116667,-0.021694,,,,,,
9.133333,-0.021425,,,,,,
9.15,-0.021367,,,,,,
9.166667,-0.020848,,,,,,
9.183333,-0.01943,,,,,,
9.2,-0.015051,,,,,,
9.216667,-0.010843,,,,,,
9.233333,-0.013784,,,,,,
9.25,-0.019705,,,,,,
9.266667,-0.022497,,,,,,
9.283333,-0.021718,,,,,,
9.3,-0.02092,,,,,,
9.316667,-0.019651,,,,,,
9.333333,-0.018912,,,,,,
9.35,-0.017866,,,,,,
9.366667,-0.016609,,,,,,
9.383333,-0.015422,,,,,,
9.4,-0.014335,,,,,,
9.416667,-0.013228,,,,,,
9.433333,-0.012041,,,,,,
9.45,-0.011214,,,,,,
9.466667,-0.011187,,,,,,
9.483333,-0.01067,,,,,,
9.5,-0.009984,,,,,,
9.516667,-0.008997,,,,,,
9.533333,-0.00826,,,,,,
9.55,-0.008143,,,,,,
9.566667,-0.008306,,,,,,
9.583333,-0.007939,,,,,,
9.6,-0.007492,,,,,,
9.616667,-0.007865,,,,,,
9.633333,-0.007248,,,,,,
9.65,-0.006611,,,,,,
9.666667,-0.006185,,,,,,
9.683333,-0.005208,,,,,,
9.7,-0.006021,,,,,,
9.716667,-0.005574,,,,,,
9.733333,-0.005017,,,,,,
9.75,-0.00467,,,,,,
9.766667,-0.004233,,,,,,
9.783333,-0.003846,,,,,,
9.8,-0.003209,,,,,,
9.816667,-0.002763,,,,,,
9.833333,-0.002466,,,,,,
9.85,-0.002499,,,,,,
9.866667,-0.002314,,,,,,
9.883333,-0.001658,,,,,,
9.9,-0.000853,,,,,,
9.916667,-0.000568,,,,,,
9.933333,-0.000522,,,,,,
9.95,-0.000257,,,,,,
9.966667,0.000258,,,,,,
9.983333,0.000814,,,,,,
10,0.001079,,,,,,
10.016667,0.001395,,,,,,
10.033333,0.00167,,,,,,
10.05,0.001645,,,,,,
10.066667,0.001611,,,,,,
10.083333,0.001686,,,,,,
10.1,0.001661,,,,,,
10.116667,0.001747,,,,,,
10.133333,0.001962,,,,,,
10.15,0.002027,,,,,,
10.166667,0.002213,,,,,,
10.183333,0.002238,,,,,,
10.2,0.002283,,,,,,
10.216667,0.002399,,,,,,
10.233333,0.002554,,,,,,
10.25,0.002439,,,,,,
10.266667,0.002155,,,,,,
10.283333,0.00184,,,,,,
10.3,0.001286,,,,,,
10.316667,0.001031,,,,,,
10.333333,0.001056,,,,,,
10.35,0.001112,,,,,,
10.366667,0.001136,,,,,,
10.383333,0.00108,,,,,,
10.4,0.000864,,,,,,
10.416667,0.000608,,,,,,
10.433333,0.000402,,,,,,
10.45,0.000086,,,,,,
10.466667,-0.00036,,,,,,
10.483333,-0.000346,,,,,,
10.5,0.000058,,,,,,
10.516667,0.000682,,,,,,
10.533333,0.001196,,,,,,
10.55,0.00154,,,,,,
10.566667,0.001864,,,,,,
10.583333,0.002088,,,,,,
10.6,0.002782,,,,,,
10.616667,0.003136,,,,,,
10.633333,0.00276,,,,,,
10.65,0.002534,,,,,,
10.666667,0.002728,,,,,,
10.683333,0.002902,,,,,,
10.7,0.003005,,,,,,
10.716667,0.002589,,,,,,
10.733333,0.002143,,,,,,
10.75,0.002267,,,,,,
10.766667,0.002181,,,,,,
10.783333,0.001715,,,,,,
10.8,0.001369,,,,,,
10.816667,0.001393,,,,,,
10.833333,0.001577,,,,,,
10.85,0.001371,,,,,,
10.866667,0.000985,,,,,,
10.883333,0.001328,,,,,,
10.9,0.001701,,,,,,
10.916667,0.001854,,,,,,
10.933333,0.001796,,,,,,
10.95,0.001699,,,,,,
10.966667,0.001422,,,,,,
10.983333,0.001394,,,,,,
11,0.001797,,,,,,
11.016667,0.00239,,,,,,
11.033333,0.002503,,,,,,
11.05,0.001865,,,,,,
11.066667,0.000608,,,,,,
11.083333,-0.000479,,,,,,
11.1,-0.004057,,,,,,
11.116667,-0.007304,,,,,,
11.133333,-0.020791,,,,,,
11.15,-0.027949,,,,,,
11.166667,-0.027726,,,,,,
11.183333,-0.025063,,,,,,
11.2,-0.018671,,,,,,
11.216667,-0.016948,,,,,,
11.233333,-0.015435,,,,,,
11.25,-0.010563,,,,,,
11.266667,-0.00724,,,,,,
11.283333,-0.005887,,,,,,
11.3,-0.005384,,,,,,
11.316667,-0.004182,,,,,,
11.333333,-0.002799,,,,,,
11.35,-0.001656,,,,,,
11.366667,-0.000814,,,,,,
11.383333,-0.000611,,,,,,
11.4,-0.001209,,,,,,
11.416667,-0.000697,,,,,,
11.433333,0.000074,,,,,,
11.45,0.000846,,,,,,
11.466667,0.000647,,,,,,
11.483333,-0.000331,,,,,,
11.5,-0.0006,,,,,,
11.516667,-0.000928,,,,,,
11.533333,-0.000766,,,,,,
11.55,-0.000525,,,,,,
11.566667,-0.000253,,,,,,
11.583333,0.000088,,,,,,
11.6,0.00034,,,,,,
11.616667,0.000691,,,,,,
11.633333,0.000343,,,,,,
11.65,0.000535,,,,,,
11.666667,0.001096,,,,,,
11.683333,0.001158,,,,,,
11.7,0.001719,,,,,,
11.716667,0.000361,,,,,,
11.733333,0.000652,,,,,,
11.75,0.011174,,,,,,
11.766667,0.015896,,,,,,
11.783333,0.019037,,,,,,
11.8,0.018759,,,,,,
11.816667,0.0174,,,,,,
11.833333,0.015412,,,,,,
11.85,0.011793,,,,,,
11.866667,0.007765,,,,,,
11.883333,0.003267,,,,,,
11.9,0.002318,,,,,,
11.916667,0.001999,,,,,,
11.933333,0.00215,,,,,,
11.95,0.00272,,,,,,
11.966667,0.002741,,,,,,
11.983333,0.002981,,,,,,
12,0.003092,,,,,,
12.016667,0.002983,,,,,,
12.033333,0.002943,,,,,,
12.05,0.003024,,,,,,
12.066667,0.002984,,,,,,
12.083333,0.003125,,,,,,
12.1,0.003086,,,,,,
12.116667,0.002986,,,,,,
12.133333,0.002977,,,,,,
12.15,0.002687,,,,,,
12.166667,0.002478,,,,,,
12.183333,0.002339,,,,,,
12.2,0.002499,,,,,,
12.216667,0.00253,,,,,,
12.233333,0.00261,,,,,,
12.25,0.002461,,,,,,
12.266667,0.002372,,,,,,
12.283333,0.002282,,,,,,
12.3,0.002293,,,,,,
12.316667,0.002213,,,,,,
12.333333,0.002244,,,,,,
12.35,0.002715,,,,,,
12.366667,0.003495,,,,,,
12.383333,0.004066,,,,,,
12.4,0.004476,,,,,,
12.416667,0.004767,,,,,,
12.433333,0.005017,,,,,,
12.45,0.005076,,,,,,
12.466667,0.004556,,,,,,
12.483333,0.004596,,,,,,
12.5,0.004566,,,,,,
12.516667,0.004936,,,,,,
12.533333,0.004855,,,,,,
12.55,0.004115,,,,,,
12.566667,0.002485,,,,,,
12.583333,0.002365,,,,,,
12.6,0.002474,,,,,,
12.616667,0.002614,,,,,,
12.633333,0.002494,,,,,,
12.65,0.002514,,,,,,
12.666667,0.002393,,,,,,
12.683333,0.002183,,,,,,
12.7,0.002053,,,,,,
12.716667,0.001783,,,,,,
12.733333,0.001642,,,,,,
12.75,0.001752,,,,,,
12.766667,0.002062,,,,,,
12.783333,0.002152,,,,,,
12.8,0.002042,,,,,,
12.816667,0.001981,,,,,,
12.833333,0.002011,,,,,,
12.85,0.002221,,,,,,
12.866667,0.002171,,,,,,
12.883333,0.00251,,,,,,
12.9,0.00274,,,,,,
12.916667,0.00268,,,,,,
12.933333,0.00267,,,,,,
12.95,0.002659,,,,,,
12.966667,0.002718,,,,,,
12.983333,0.002837,,,,,,
13,0.003106,,,,,,
13.016667,0.003225,,,,,,
13.033333,0.003384,,,,,,
13.05,0.003633,,,,,,
13.066667,0.003482,,,,,,
13.083333,0.003041,,,,,,
13.1,0.00296,,,,,,
13.116667,0.002899,,,,,,
13.133333,0.002458,,,,,,
13.15,0.002078,,,,,,
13.166667,0.001807,,,,,,
13.183333,0.001746,,,,,,
13.2,0.001435,,,,,,
13.216667,0.001194,,,,,,
13.233333,0.001183,,,,,,
13.25,0.001052,,,,,,
13.266667,0.000981,,,,,,
13.283333,0.00086,,,,,,
13.3,0.000789,,,,,,
13.316667,0.000678,,,,,,
13.333333,0.000797,,,,,,
13.35,0.000816,,,,,,
13.366667,0.001006,,,,,,
13.383333,0.001165,,,,,,
13.4,0.001144,,,,,,
13.416667,0.001263,,,,,,
13.433333,0.001432,,,,,,
13.45,0.001641,,,,,,
13.466667,0.001639,,,,,,
13.483333,0.001688,,,,,,
13.5,0.001716,,,,,,
13.516667,0.001785,,,,,,
13.533333,0.001803,,,,,,
13.55,0.001952,,,,,,
13.566667,0.00206,,,,,,
13.583333,0.002119,,,,,,
13.6,0.002407,,,,,,
13.616667,0.002486,,,,,,
13.633333,0.002595,,,,,,
13.65,0.002643,,,,,,
13.666667,0.002822,,,,,,
13.683333,0.00303,,,,,,
13.7,0.003109,,,,,,
13.716667,0.003177,,,,,,
13.733333,0.003466,,,,,,
13.75,0.004034,,,,,,
13.766667,0.004163,,,,,,
13.783333,0.004331,,,,,,
13.8,0.00498,,,,,,
13.816667,0.005768,,,,,,
13.833333,0.003357,,,,,,
13.85,-0.006125,,,,,,
13.866667,-0.009786,,,,,,
13.883333,-0.010138,,,,,,
13.9,-0.007819,,,,,,
13.916667,-0.00505,,,,,,
13.933333,-0.002142,,,,,,
13.95,0.000257,,,,,,
13.966667,0.001185,,,,,,
13.983333,0.001983,,,,,,
14,0.002731,,,,,,
14.016667,0.003079,,,,,,
14.033333,0.003427,,,,,,
14.05,0.003566,,,,,,
14.066667,0.003434,,,,,,
14.083333,0.003602,,,,,,
14.1,0.00399,,,,,,
14.116667,0.004348,,,,,,
14.133333,0.004426,,,,,,
14.15,0.004464,,,,,,
14.166667,0.004572,,,,,,
14.183333,0.004651,,,,,,
14.2,0.004329,,,,,,
14.216667,0.004097,,,,,,
14.233333,0.003805,,,,,,
14.25,0.003503,,,,,,
14.266667,0.003331,,,,,,
14.283333,0.003169,,,,,,
14.3,0.002857,,,,,,
